Session ended on Monday, Nov 17 2003 01:21:30 PM
Question,Time,Attempt,Seat/Name,ID,AB(B=Shared),Answer,CL
1,01:16.4,1,242,000000242,A,3,M
1,00:11.7,1,243,000000243,A,2,M
1,00:42.1,1,246,000000246,A,3,M
1,01:09.5,1,247,000000247,A,3,M
1,00:01.1,1,248,000000248,A,3,M
1,01:28.5,1,250,000000250,A,3,M
1,00:39.8,2,251,000000251,A,2,M
1,00:33.2,1,253,000000253,A,3,M
1,00:13.7,1,254,000000254,A,3,M
1,00:20.2,1,256,000000256,A,3,M
1,00:50.8,1,257,000000257,A,3,M
1,01:24.8,1,258,000000258,A,1,M
1,00:35.7,1,259,000000259,A,3,M
1,01:00.7,1,260,000000260,A,3,M
1,01:00.9,1,262,000000262,A,3,M
1,01:34.2,1,263,000000263,A,3,M
1,01:40.6,1,265,000000265,A,4,M
1,01:25.9,1,266,000000266,A,2,M
1,00:42.5,1,267,000000267,A,3,M
1,00:50.4,1,268,000000268,A,3,M
1,00:59.1,1,270,000000270,A,3,M
1,01:03.9,1,271,000000271,A,3,M
1,00:03.9,1,273,000000273,A,2,M
1,00:02.2,1,274,000000274,A,3,M
1,01:16.6,1,275,000000275,A,3,M
1,00:18.1,3,276,000000276,A,3,M
1,00:44.4,2,277,000000277,A,3,M
1,00:50.5,1,279,000000279,A,2,M
1,00:18.7,1,280,000000280,A,2,M
1,00:46.5,2,281,000000281,A,3,M
1,00:44.7,1,283,000000283,A,3,M
1,01:36.3,1,284,000000284,A,3,M
1,01:27.8,1,285,000000285,A,3,M
1,01:15.4,1,286,000000286,A,5,M
1,00:05.1,1,287,000000287,A,3,M
1,00:16.9,1,289,000000289,A,3,M
1,00:06.9,1,290,000000290,A,3,M
1,00:38.4,2,295,000000295,A,3,M
1,00:31.0,1,296,000000296,A,3,M
1,00:00.2,1,299,000000299,A,3,M
1,01:26.9,1,300,000000300,A,3,M
1,01:45.2,1,301,000000301,A,2,M
1,01:25.1,4,302,000000302,A,3,M
1,01:16.3,3,303,000000303,A,3,M
1,01:21.3,1,305,000000305,A,5,M
1,00:13.9,1,306,000000306,A,3,M
1,00:17.9,1,307,000000307,A,3,M
1,00:38.0,1,309,000000309,A,3,M
1,00:06.5,2,310,000000310,A,3,M
1,01:49.4,2,311,000000311,A,1,M
1,00:40.6,1,312,000000312,A,3,M
1,00:00.6,1,314,000000314,A,3,M
1,00:54.3,1,315,000000315,A,3,M
1,00:19.6,1,318,000000318,A,3,M
1,00:11.8,1,319,000000319,A,3,M
1,00:05.7,1,320,000000320,A,3,M
1,00:36.1,6,321,000000321,A,3,M
1,01:16.8,1,323,000000323,A,3,M
1,00:55.8,5,324,000000324,A,3,M
1,00:24.4,1,327,000000327,A,2,M
1,00:44.6,1,328,000000328,A,3,M
1,00:21.0,1,335,000000335,A,3,M
1,00:09.3,2,337,000000337,A,3,M
1,00:30.7,1,339,000000339,A,4,M
1,01:33.9,1,340,000000340,A,3,M
1,01:54.8,1,342,000000342,A,4,M
1,00:07.8,1,343,000000343,A,3,M
1,00:10.1,1,344,000000344,A,3,M
1,00:07.1,1,345,000000345,A,3,M
1,01:59.7,2,346,000000346,A,3,M
1,00:31.9,1,347,000000347,A,3,M
1,00:16.2,1,349,000000349,A,2,M
1,01:01.5,1,350,000000350,A,3,M
1,00:14.6,1,354,000000354,A,3,M
1,00:28.4,1,355,000000355,A,3,M
1,00:53.7,1,356,000000356,A,3,L
Question,Answer,All,Low CL,Medium CL,High CL,%,%L,%M,%H
1,1,2,0,2,0,1.3,0.0,1.3,0.0
1,2,17,0,16,1,11.0,0.0,10.4,0.6
1,3,121,1,116,4,78.6,0.6,75.3,2.6
1,4,9,0,9,0,5.8,0.0,5.8,0.0
1,5,4,0,4,0,2.6,0.0,2.6,0.0
1,6,0,0,0,0,0.0,0.0,0.0,0.0
1,7,0,0,0,0,0.0,0.0,0.0,0.0
1,8,1,0,1,0,0.6,0.0,0.6,0.0
1,9,0,0,0,0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0.0,0.0
