Session ended on Friday, Sep 26 2003 01:22:09 PM
Question,Time,Attempt,Seat/Name,ID,AB(B=Shared),Answer,CL
1,01:59.4,4,163,000000163,A,8,M
1,02:01.0,1,164,000000164,A,4,M
1,00:21.0,1,165,000000165,A,4,M
1,01:40.5,1,166,000000166,A,3,M
1,01:54.5,1,167,000000167,A,4,M
1,00:21.6,1,168,000000168,A,4,M
1,00:38.3,1,169,000000169,A,4,M
1,01:12.3,4,170,000000170,A,4,M
1,00:52.6,2,171,000000171,A,4,M
1,01:32.7,1,172,000000172,A,4,M
1,00:44.2,1,173,000000173,A,3,M
1,01:59.8,1,174,000000174,A,1,M
1,00:50.0,1,175,000000175,A,2,M
1,00:24.8,1,177,000000177,A,3,M
1,02:19.7,1,178,000000178,A,1,M
1,01:08.9,1,179,000000179,A,4,M
1,01:40.0,2,180,000000180,A,4,M
1,00:38.9,1,181,000000181,A,4,M
1,02:00.5,1,182,000000182,A,4,M
1,00:32.1,1,183,000000183,A,2,M
1,00:22.9,1,184,000000184,A,4,M
1,00:37.6,1,185,000000185,A,4,M
1,01:52.6,2,188,000000188,A,2,M
1,01:08.8,1,189,000000189,A,4,M
1,00:22.6,1,190,000000190,A,2,M
1,01:10.6,1,192,000000192,A,3,M
1,01:33.1,1,193,000000193,A,4,M
1,00:26.8,1,194,000000194,A,4,M
1,00:23.2,1,195,000000195,A,1,M
1,00:23.3,1,196,000000196,A,5,M
1,01:11.8,2,197,000000197,A,4,M
1,01:37.5,1,198,000000198,A,4,M
1,01:53.1,1,199,000000199,A,4,M
1,01:40.6,1,200,000000200,A,2,M
1,01:09.3,3,223,000000223,A,1,M
1,01:34.9,1,224,000000224,A,4,M
1,01:13.8,1,232,000000232,A,3,M
1,01:09.7,1,233,000000233,A,4,M
1,01:56.4,1,235,000000235,A,3,M
1,01:13.3,1,236,000000236,A,4,M
1,01:24.6,2,238,000000238,A,3,M
1,01:50.4,1,239,000000239,A,4,M
1,00:36.0,1,240,000000240,A,4,M
1,01:05.2,1,241,000000241,A,4,M
1,01:37.4,1,242,000000242,A,4,M
1,00:49.5,1,244,000000244,A,3,M
1,01:47.2,1,246,000000246,A,3,M
1,01:04.9,1,247,000000247,A,2,M
1,01:55.0,1,249,000000249,A,4,M
1,00:37.0,1,251,000000251,A,4,M
1,02:17.2,6,252,000000252,A,2,M
1,02:25.5,1,253,000000253,A,2,M
1,02:23.7,1,254,000000254,A,1,M
1,01:05.5,2,255,000000255,A,4,M
1,00:49.7,1,256,000000256,A,3,M
1,00:24.3,1,257,000000257,A,4,M
1,00:34.8,1,258,000000258,A,3,M
1,00:22.8,1,259,000000259,A,4,M
1,02:21.9,1,260,000000260,A,1,M
1,00:34.6,1,262,000000262,A,7,M
1,00:44.0,1,263,000000263,A,4,M
1,01:21.9,2,264,000000264,A,5,M
1,01:42.4,1,265,000000265,A,7,M
1,00:41.1,1,266,000000266,A,4,M
1,01:27.8,1,268,000000268,A,3,M
1,01:38.6,1,271,000000271,A,3,M
1,01:14.8,1,272,000000272,A,1,M
1,00:41.4,1,273,000000273,A,4,M
1,00:39.0,1,274,000000274,A,4,M
1,01:48.9,1,275,000000275,A,3,M
1,01:56.0,1,276,000000276,A,4,M
1,01:08.1,1,277,000000277,A,4,M
1,01:09.7,1,279,000000279,A,3,M
1,01:16.7,1,280,000000280,A,4,M
1,01:57.1,3,281,000000281,A,4,M
1,00:23.8,1,283,000000283,A,4,M
1,01:16.6,1,284,000000284,A,4,M
1,01:29.0,1,285,000000285,A,3,M
1,01:29.6,1,286,000000286,A,2,M
1,00:23.2,1,287,000000287,A,4,M
1,00:55.7,1,288,000000288,A,4,M
1,00:36.9,1,289,000000289,A,4,M
1,00:59.1,1,290,000000290,A,4,M
1,00:24.4,2,295,000000295,A,0,M
1,00:22.3,1,296,000000296,A,4,M
1,01:26.7,1,297,000000297,A,6,M
1,01:16.5,1,298,000000298,A,2,M
1,00:50.8,1,299,000000299,A,4,M
1,00:54.0,1,301,000000301,A,3,M
1,00:58.8,1,302,000000302,A,3,M
1,02:11.8,1,303,000000303,A,5,M
1,01:43.3,1,305,000000305,A,1,M
1,01:43.4,1,308,000000308,A,4,M
1,02:22.6,1,309,000000309,A,2,M
1,00:36.5,3,310,000000310,A,4,M
1,01:39.4,1,311,000000311,A,3,M
1,00:41.2,1,312,000000312,A,1,M
1,01:31.8,1,314,000000314,A,4,M
1,01:37.9,5,315,000000315,A,1,M
1,00:35.4,1,316,000000316,A,4,M
1,02:19.3,1,317,000000317,A,4,M
1,01:43.7,1,319,000000319,A,5,M
1,01:30.7,2,320,000000320,A,1,M
1,02:09.1,7,321,000000321,A,4,M
1,00:25.3,2,322,000000322,A,4,M
1,01:51.0,2,323,000000323,A,3,M
1,02:22.4,6,324,000000324,A,4,M
1,00:20.9,1,325,000000325,A,4,M
1,00:33.5,1,326,000000326,A,2,M
1,01:10.1,1,327,000000327,A,4,M
1,01:10.7,1,328,000000328,A,4,M
1,00:53.4,1,330,000000330,A,2,M
1,00:30.8,1,331,000000331,A,2,M
1,01:27.2,1,333,000000333,A,4,M
1,01:24.1,1,334,000000334,A,2,M
1,02:14.8,1,335,000000335,A,2,M
1,00:32.9,2,337,000000337,A,4,M
1,01:35.1,1,338,000000338,A,4,M
1,00:25.0,1,339,000000339,A,4,M
1,01:06.8,1,340,000000340,A,4,M
1,01:28.4,3,342,000000342,A,2,M
1,00:21.5,1,343,000000343,A,4,M
1,01:00.7,1,344,000000344,A,1,M
1,00:56.9,1,345,000000345,A,4,M
1,00:21.8,1,347,000000347,A,4,M
1,01:02.2,2,348,000000348,A,4,M
1,00:24.0,1,349,000000349,A,4,M
1,02:15.0,1,350,000000350,A,3,M
1,01:33.3,1,351,000000351,A,4,M
1,00:26.7,1,352,000000352,A,2,M
1,01:32.3,1,355,000000355,A,3,M
1,01:03.5,1,356,000000356,A,4,H
Question,Answer,All,Low CL,Medium CL,High CL,%,%L,%M,%H
1,1,16,0,16,0,8.8,0.0,8.8,0.0
1,2,26,0,26,0,14.4,0.0,14.4,0.0
1,3,24,0,23,1,13.3,0.0,12.7,0.6
1,4,103,0,98,5,56.9,0.0,54.1,2.8
1,5,6,0,6,0,3.3,0.0,3.3,0.0
1,6,1,0,1,0,0.6,0.0,0.6,0.0
1,7,2,0,2,0,1.1,0.0,1.1,0.0
1,8,2,0,2,0,1.1,0.0,1.1,0.0
1,9,0,0,0,0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0.6,0.0,0.6,0.0
