Session ended on Wednesday, Dec 10 2003 01:21:52 PM
Question,Time,Attempt,Seat/Name,ID,AB(B=Shared),Answer,CL
1,00:16.2,1,247,000000247,A,1,M
1,00:07.1,1,248,000000248,A,2,M
1,00:19.0,1,249,000000249,A,3,M
1,00:43.9,1,253,000000253,A,3,M
1,00:39.8,1,254,000000254,A,3,M
1,01:59.0,1,257,000000257,A,1,M
1,01:09.5,1,258,000000258,A,1,M
1,00:18.5,1,259,000000259,A,2,M
1,00:03.1,1,260,000000260,A,2,M
1,00:12.4,1,262,000000262,A,1,M
1,01:09.2,1,263,000000263,A,1,M
1,00:24.2,1,265,000000265,A,2,M
1,00:29.9,1,267,000000267,A,2,M
1,00:06.2,1,268,000000268,A,2,M
1,00:57.7,1,270,000000270,A,1,M
1,00:49.0,1,271,000000271,A,1,M
1,01:05.6,1,272,000000272,A,1,M
1,00:18.9,1,274,000000274,A,1,M
1,00:16.6,1,275,000000275,A,2,M
1,00:03.5,1,276,000000276,A,2,M
1,00:22.7,1,277,000000277,A,2,M
1,01:01.7,1,279,000000279,A,1,M
1,01:15.5,1,280,000000280,A,2,M
1,00:15.6,1,281,000000281,A,1,M
1,01:13.6,1,284,000000284,A,1,M
1,00:21.2,1,285,000000285,A,1,M
1,00:53.3,1,286,000000286,A,1,M
1,00:09.5,1,287,000000287,A,1,M
1,00:10.4,1,288,000000288,A,3,M
1,00:12.7,3,290,000000290,A,2,M
1,00:03.0,1,296,000000296,A,2,M
1,00:04.7,2,298,000000298,A,1,M
1,00:53.8,1,300,000000300,A,1,M
1,01:54.3,1,301,000000301,A,1,M
1,00:46.1,4,302,000000302,A,2,M
1,00:32.9,1,304,000000304,A,2,M
1,01:05.4,1,305,000000305,A,2,M
1,00:05.2,1,309,000000309,A,2,M
1,00:59.6,3,311,000000311,A,1,M
1,00:01.4,1,314,000000314,A,2,M
1,00:52.1,2,315,000000315,A,2,M
1,00:23.6,1,317,000000317,A,2,M
1,00:04.2,1,318,000000318,A,3,M
1,01:23.0,1,319,000000319,A,1,M
1,01:07.1,1,320,000000320,A,3,M
1,00:08.2,1,321,000000321,A,1,M
1,00:04.9,1,322,000000322,A,2,M
1,00:52.7,1,323,000000323,A,3,M
1,00:40.8,2,324,000000324,A,1,M
1,01:25.4,2,326,000000326,A,2,M
1,00:29.4,1,328,000000328,A,2,M
1,00:54.5,2,329,000000329,A,1,M
1,01:47.6,1,330,000000330,A,2,M
1,00:14.8,1,331,000000331,A,2,M
1,00:07.9,1,333,000000333,A,1,M
1,00:04.5,2,334,000000334,A,1,M
1,00:28.4,1,337,000000337,A,1,M
1,00:31.7,1,339,000000339,A,4,M
1,00:38.3,1,340,000000340,A,2,M
1,00:25.5,2,342,000000342,A,1,M
1,00:08.8,1,343,000000343,A,2,M
1,00:12.9,1,344,000000344,A,3,M
1,00:09.9,1,345,000000345,A,2,M
1,00:34.3,1,346,000000346,A,2,M
1,01:02.9,1,347,000000347,A,1,M
1,00:26.2,2,348,000000348,A,2,M
1,01:42.9,1,350,000000350,A,2,M
1,00:55.5,2,351,000000351,A,1,M
1,00:05.9,1,354,000000354,A,2,M
Question,Answer,All,Low CL,Medium CL,High CL,%,%L,%M,%H
1,1,64,0,63,1,44.8,0.0,44.1,0.7
1,2,61,0,59,2,42.7,0.0,41.3,1.4
1,3,15,0,15,0,10.5,0.0,10.5,0.0
1,4,2,0,2,0,1.4,0.0,1.4,0.0
1,5,1,0,1,0,0.7,0.0,0.7,0.0
1,6,0,0,0,0,0.0,0.0,0.0,0.0
1,7,0,0,0,0,0.0,0.0,0.0,0.0
1,8,0,0,0,0,0.0,0.0,0.0,0.0
1,9,0,0,0,0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0.0,0.0
