Session ended on Monday, Sep 15 2003 01:22:18 PM
Question,Time,Attempt,Seat/Name,ID,AB(B=Shared),Answer,CL
1,00:49.5,1,275,000000275,A,2,M
1,00:27.2,2,278,000000278,A,2,M
1,01:02.5,1,279,000000279,A,2,M
1,00:21.8,1,280,000000280,A,2,M
1,00:05.1,1,281,000000281,A,2,M
1,00:25.9,3,282,000000282,A,3,M
1,00:11.4,1,283,000000283,A,2,M
1,00:38.3,1,284,000000284,A,2,M
1,00:14.5,1,285,000000285,A,2,M
1,00:21.1,1,286,000000286,A,2,M
1,00:17.6,1,287,000000287,A,2,M
1,00:24.1,1,288,000000288,A,2,M
1,00:17.6,1,289,000000289,A,2,M
1,00:09.5,1,290,000000290,A,2,M
1,00:11.7,1,295,000000295,A,2,M
1,00:30.7,1,296,000000296,A,2,M
1,01:08.8,1,297,000000297,A,1,M
1,00:28.5,1,298,000000298,A,2,M
1,00:21.7,1,300,000000300,A,2,M
1,00:22.7,1,302,000000302,A,1,M
1,01:02.7,1,303,000000303,A,2,M
1,00:16.0,1,304,000000304,A,2,M
1,00:29.4,1,305,000000305,A,2,M
1,00:22.2,1,307,000000307,A,2,M
1,00:53.0,1,308,000000308,A,2,M
1,00:51.3,1,309,000000309,A,2,M
1,00:15.6,1,310,000000310,A,2,M
1,00:04.3,1,311,000000311,A,2,M
1,00:28.1,1,312,000000312,A,2,M
1,00:05.9,1,314,000000314,A,2,M
1,00:40.8,1,315,000000315,A,2,M
1,00:50.4,1,316,000000316,A,2,M
1,00:29.1,1,317,000000317,A,2,M
1,00:26.6,1,322,000000322,A,2,M
1,00:49.7,2,323,000000323,A,2,M
1,00:51.5,2,324,000000324,A,2,M
1,00:01.2,1,325,000000325,A,2,M
1,00:47.2,1,326,000000326,A,1,M
1,00:03.3,1,327,000000327,A,2,M
1,00:38.7,1,328,000000328,A,2,M
1,01:11.3,1,330,000000330,A,2,M
1,00:14.9,2,331,000000331,A,2,M
1,00:08.4,1,333,000000333,A,1,M
1,00:52.7,1,334,000000334,A,2,M
1,01:03.7,1,335,000000335,A,2,M
1,00:17.8,1,337,000000337,A,2,M
1,00:33.6,1,338,000000338,A,2,M
1,00:27.1,1,339,000000339,A,2,M
1,01:23.1,1,340,000000340,A,2,H
1,00:58.0,1,341,000000341,A,2,M
1,00:57.7,3,342,000000342,A,2,M
1,00:37.9,1,343,000000343,A,2,M
1,00:49.0,1,344,000000344,A,2,M
1,00:09.4,1,345,000000345,A,2,M
1,01:05.8,2,346,000000346,A,1,M
1,00:33.4,2,348,000000348,A,1,M
1,00:07.4,1,349,000000349,A,2,M
1,00:19.0,1,350,000000350,A,2,M
1,00:26.8,1,352,000000352,A,2,M
1,00:01.7,1,354,000000354,A,2,M
1,00:25.0,1,356,000000356,A,2,H
Question,Answer,All,Low CL,Medium CL,High CL,%,%L,%M,%H
1,1,25,0,25,0,14.1,0.0,14.1,0.0
1,2,151,0,145,6,85.3,0.0,81.9,3.4
1,3,1,0,1,0,0.6,0.0,0.6,0.0
1,4,0,0,0,0,0.0,0.0,0.0,0.0
1,5,0,0,0,0,0.0,0.0,0.0,0.0
1,6,0,0,0,0,0.0,0.0,0.0,0.0
1,7,0,0,0,0,0.0,0.0,0.0,0.0
1,8,0,0,0,0,0.0,0.0,0.0,0.0
1,9,0,0,0,0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0.0,0.0
