Session ended on Wednesday, Nov 19 2003 01:18:48 PM
Question,Time,Attempt,Seat/Name,ID,AB(B=Shared),Answer,CL
1,00:26.2,1,190,000000190,A,3,M
1,00:23.4,1,191,000000191,A,2,M
1,00:07.7,1,194,000000194,A,2,M
1,00:37.4,1,197,000000197,A,2,M
1,00:21.6,1,198,000000198,A,2,M
1,00:03.0,1,199,000000199,A,2,M
1,00:15.8,1,200,000000200,A,2,M
1,00:11.7,1,224,000000224,A,2,M
1,00:20.8,2,229,000000229,A,3,M
1,00:56.0,1,236,000000236,A,1,M
1,00:29.8,1,238,000000238,A,2,M
1,00:18.4,1,239,000000239,A,2,M
1,00:09.0,1,240,000000240,A,4,M
1,00:23.4,1,241,000000241,A,2,M
1,00:20.6,1,242,000000242,A,1,M
1,01:38.6,1,244,000000244,A,1,M
1,00:36.8,1,246,000000246,A,2,M
1,00:32.4,2,247,000000247,A,2,M
1,00:16.9,3,248,000000248,A,2,M
1,01:15.6,1,250,000000250,A,4,M
1,00:32.8,1,251,000000251,A,2,M
1,01:00.4,1,253,000000253,A,2,M
1,00:18.7,1,254,000000254,A,0,M
1,01:11.4,1,256,000000256,A,3,M
1,00:43.6,1,257,000000257,A,2,M
1,00:06.8,1,258,000000258,A,2,M
1,00:17.2,1,259,000000259,A,3,M
1,00:05.3,1,260,000000260,A,2,M
1,00:43.3,1,263,000000263,A,2,M
1,00:53.7,1,265,000000265,A,3,M
1,00:26.6,1,266,000000266,A,1,M
1,00:27.5,1,267,000000267,A,1,M
1,00:20.5,1,268,000000268,A,3,M
1,01:07.7,1,269,000000269,A,2,M
1,01:25.6,1,270,000000270,A,2,M
1,01:44.1,1,271,000000271,A,5,M
1,00:50.4,1,272,000000272,A,1,M
1,00:02.1,1,274,000000274,A,2,M
1,00:17.3,1,275,000000275,A,5,M
1,00:29.1,2,276,000000276,A,2,M
1,00:02.8,1,277,000000277,A,2,M
1,00:49.3,1,279,000000279,A,3,M
1,01:06.9,1,280,000000280,A,2,M
1,00:14.7,1,281,000000281,A,2,M
1,00:22.5,1,283,000000283,A,2,M
1,00:54.1,1,284,000000284,A,3,M
1,00:15.3,1,285,000000285,A,2,M
1,01:55.8,1,286,000000286,A,2,M
1,00:15.0,1,287,000000287,A,2,M
1,00:28.3,1,288,000000288,A,2,M
1,00:14.2,1,289,000000289,A,2,M
1,00:07.5,2,290,000000290,A,2,M
1,00:38.7,1,295,000000295,A,2,M
1,00:11.2,1,296,000000296,A,2,M
1,01:11.6,1,297,000000297,A,3,M
1,00:08.9,1,298,000000298,A,2,M
1,01:06.4,1,300,000000300,A,5,M
1,01:05.5,2,301,000000301,A,2,M
1,01:35.4,5,302,000000302,A,2,M
1,01:46.4,1,303,000000303,A,3,M
1,00:43.7,1,304,000000304,A,4,M
1,00:34.6,1,305,000000305,A,2,M
1,00:18.4,1,307,000000307,A,2,M
1,00:30.6,2,310,000000310,A,2,M
1,00:33.5,1,311,000000311,A,2,M
1,00:07.4,2,312,000000312,A,2,M
1,00:01.3,1,314,000000314,A,2,M
1,00:51.5,1,315,000000315,A,1,M
1,00:33.6,1,316,000000316,A,2,M
1,00:16.8,1,317,000000317,A,2,M
1,00:12.4,1,318,000000318,A,3,M
1,00:36.1,1,319,000000319,A,2,M
1,00:16.9,1,320,000000320,A,2,M
1,00:07.3,1,322,000000322,A,2,M
1,00:54.0,1,323,000000323,A,2,M
1,01:04.1,4,324,000000324,A,2,M
1,00:34.2,2,326,000000326,A,2,M
1,00:24.9,1,328,000000328,A,2,M
1,00:19.2,1,329,000000329,A,2,M
1,00:14.1,1,330,000000330,A,2,M
1,00:10.2,2,331,000000331,A,2,M
1,00:25.5,1,333,000000333,A,2,M
1,00:19.3,1,334,000000334,A,1,M
1,00:15.4,1,335,000000335,A,2,M
1,00:26.2,1,336,000000336,A,1,M
1,00:15.6,1,337,000000337,A,2,M
1,00:39.6,1,339,000000339,A,2,M
1,00:11.6,1,340,000000340,A,2,M
1,00:19.6,1,342,000000342,A,2,M
1,00:08.0,1,343,000000343,A,2,M
1,00:30.4,1,344,000000344,A,3,M
1,00:09.4,1,345,000000345,A,2,M
1,00:33.8,2,346,000000346,A,3,M
1,00:13.8,1,347,000000347,A,2,M
1,00:12.1,1,349,000000349,A,2,M
1,00:46.2,1,350,000000350,A,2,M
1,01:33.3,2,351,000000351,A,2,M
1,00:02.0,2,354,000000354,A,2,M
Question,Answer,All,Low CL,Medium CL,High CL,%,%L,%M,%H
1,1,14,0,14,0,8.5,0.0,8.5,0.0
1,2,114,0,110,4,69.5,0.0,67.1,2.4
1,3,20,0,20,0,12.2,0.0,12.2,0.0
1,4,5,0,5,0,3.0,0.0,3.0,0.0
1,5,10,0,10,0,6.1,0.0,6.1,0.0
1,6,0,0,0,0,0.0,0.0,0.0,0.0
1,7,0,0,0,0,0.0,0.0,0.0,0.0
1,8,0,0,0,0,0.0,0.0,0.0,0.0
1,9,0,0,0,0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0.6,0.0,0.6,0.0
