Session ended on Monday, Dec 1 2003 01:23:42 PM
Question,Time,Attempt,Seat/Name,ID,AB(B=Shared),Answer,CL
1,00:32.6,1,187,000000187,A,3,M
1,00:50.8,2,188,000000188,A,1,M
1,00:25.1,1,189,000000189,A,4,M
1,00:06.2,1,190,000000190,A,1,M
1,00:07.5,1,193,000000193,A,5,M
1,01:56.0,1,194,000000194,A,1,M
1,00:09.1,1,195,000000195,A,1,M
1,00:03.3,1,197,000000197,A,2,M
1,00:19.7,1,198,000000198,A,4,M
1,00:41.3,1,199,000000199,A,1,M
1,00:32.0,1,200,000000200,A,4,M
1,00:22.0,1,221,000000221,A,2,M
1,00:25.7,1,223,000000223,A,2,M
1,00:19.0,1,224,000000224,A,1,M
1,00:23.5,1,233,000000233,A,1,M
1,00:23.2,1,236,000000236,A,4,M
1,00:07.5,1,237,000000237,A,3,M
1,00:15.7,1,238,000000238,A,5,M
1,00:00.0,1,239,000000239,A,4,M
1,00:53.7,1,240,000000240,A,1,M
1,00:47.2,1,242,000000242,A,5,M
1,00:36.9,1,246,000000246,A,4,M
1,00:26.0,1,251,000000251,A,3,M
1,00:31.6,1,253,000000253,A,2,M
1,00:44.8,2,254,000000254,A,1,M
1,00:31.5,1,257,000000257,A,4,M
1,00:13.9,1,258,000000258,A,4,M
1,00:07.2,1,259,000000259,A,3,M
1,01:19.9,1,262,000000262,A,3,M
1,00:57.8,1,263,000000263,A,4,M
1,00:16.8,1,265,000000265,A,1,M
1,01:02.3,1,266,000000266,A,1,M
1,00:12.0,1,268,000000268,A,1,M
1,00:06.5,1,269,000000269,A,1,M
1,01:03.8,1,270,000000270,A,3,M
1,00:34.7,1,271,000000271,A,1,M
1,00:15.2,1,274,000000274,A,1,M
1,00:38.4,1,275,000000275,A,4,M
1,00:27.1,1,276,000000276,A,4,M
1,00:01.7,1,277,000000277,A,4,M
1,00:51.3,1,279,000000279,A,2,M
1,01:17.7,1,280,000000280,A,1,M
1,00:03.6,1,281,000000281,A,3,M
1,00:16.6,1,283,000000283,A,4,M
1,00:56.3,1,284,000000284,A,4,M
1,01:07.2,1,285,000000285,A,1,M
1,01:23.0,1,286,000000286,A,4,M
1,00:09.6,1,287,000000287,A,4,M
1,00:13.2,1,288,000000288,A,3,M
1,00:34.6,1,289,000000289,A,4,M
1,00:22.6,3,290,000000290,A,1,M
1,00:20.5,1,295,000000295,A,4,M
1,00:43.8,1,296,000000296,A,2,M
1,01:09.6,1,297,000000297,A,4,M
1,00:15.3,2,298,000000298,A,1,M
1,00:56.0,1,300,000000300,A,1,M
1,00:36.5,1,301,000000301,A,1,M
1,01:37.2,4,302,000000302,A,2,M
1,00:12.5,4,303,000000303,A,4,M
1,00:02.5,1,304,000000304,A,1,M
1,00:04.1,2,306,000000306,A,1,M
1,00:19.5,3,307,000000307,A,1,M
1,00:29.2,1,308,000000308,A,1,M
1,00:36.8,1,309,000000309,A,1,M
1,00:03.1,1,311,000000311,A,5,M
1,00:06.9,3,312,000000312,A,3,M
1,00:02.0,1,314,000000314,A,4,M
1,00:10.0,1,315,000000315,A,1,M
1,00:10.5,1,316,000000316,A,3,M
1,00:15.5,1,317,000000317,A,3,M
1,00:49.0,1,319,000000319,A,1,M
1,00:27.8,1,322,000000322,A,4,M
1,00:09.2,1,323,000000323,A,1,M
1,00:51.4,5,324,000000324,A,4,M
1,01:33.8,2,326,000000326,A,4,M
1,00:02.3,1,327,000000327,A,2,M
1,00:50.7,1,328,000000328,A,5,M
1,00:05.3,2,331,000000331,A,3,M
1,00:08.4,1,334,000000334,A,2,M
1,00:26.7,1,335,000000335,A,4,M
1,01:01.8,1,336,000000336,A,2,M
1,00:31.9,1,337,000000337,A,4,M
1,01:25.4,1,340,000000340,A,4,M
1,00:24.5,2,342,000000342,A,1,M
1,00:42.3,19,343,000000343,A,2,M
1,00:13.7,1,344,000000344,A,3,M
1,00:14.0,1,345,000000345,A,1,M
1,00:08.8,1,347,000000347,A,1,M
1,00:37.7,1,350,000000350,A,1,M
1,00:46.9,2,351,000000351,A,4,M
1,00:03.5,1,354,000000354,A,4,M
1,00:21.4,1,355,000000355,A,2,M
Question,Answer,All,Low CL,Medium CL,High CL,%,%L,%M,%H
1,1,48,0,48,0,31.4,0.0,31.4,0.0
1,2,19,0,19,0,12.4,0.0,12.4,0.0
1,3,26,0,26,0,17.0,0.0,17.0,0.0
1,4,51,1,50,0,33.3,0.7,32.7,0.0
1,5,9,0,9,0,5.9,0.0,5.9,0.0
1,6,0,0,0,0,0.0,0.0,0.0,0.0
1,7,0,0,0,0,0.0,0.0,0.0,0.0
1,8,0,0,0,0,0.0,0.0,0.0,0.0
1,9,0,0,0,0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0.0,0.0
