Session ended on Wednesday, Oct 8 2003 01:20:30 PM
Question,Time,Attempt,Seat/Name,ID,AB(B=Shared),Answer,CL
1,01:17.2,1,255,000000255,A,4,M
1,00:16.6,1,256,000000256,A,2,M
1,00:53.4,1,257,000000257,A,2,M
1,00:39.6,1,259,000000259,A,3,M
1,00:08.6,1,260,000000260,A,2,M
1,00:21.4,1,261,000000261,A,4,M
1,00:44.5,1,262,000000262,A,2,M
1,01:07.4,1,263,000000263,A,3,M
1,00:11.5,1,264,000000264,A,3,M
1,00:21.3,1,265,000000265,A,2,M
1,00:18.5,1,266,000000266,A,2,M
1,00:40.6,1,267,000000267,A,2,H
1,01:12.0,1,268,000000268,A,2,M
1,00:48.0,1,269,000000269,A,2,M
1,00:38.3,1,270,000000270,A,2,M
1,00:16.0,1,271,000000271,A,2,M
1,00:19.9,1,272,000000272,A,4,M
1,00:31.9,1,273,000000273,A,2,M
1,00:30.5,1,274,000000274,A,2,M
1,00:28.1,1,275,000000275,A,2,M
1,00:28.6,1,276,000000276,A,4,M
1,00:24.3,1,277,000000277,A,2,M
1,01:15.8,1,279,000000279,A,2,M
1,00:47.6,1,280,000000280,A,2,M
1,00:12.6,2,281,000000281,A,4,M
1,00:45.7,1,282,000000282,A,2,M
1,00:17.6,1,283,000000283,A,2,M
1,00:14.5,1,284,000000284,A,2,M
1,00:31.4,1,285,000000285,A,2,M
1,00:35.9,1,286,000000286,A,2,M
1,00:42.4,1,287,000000287,A,2,M
1,00:21.7,1,288,000000288,A,4,M
1,00:44.5,1,290,000000290,A,2,M
1,00:48.7,1,295,000000295,A,2,M
1,00:22.2,1,296,000000296,A,2,M
1,00:53.4,1,297,000000297,A,2,M
1,00:47.2,1,298,000000298,A,3,M
1,00:22.7,1,299,000000299,A,2,M
1,00:30.4,1,300,000000300,A,2,M
1,00:52.6,5,302,000000302,A,2,M
1,00:58.0,1,303,000000303,A,2,M
1,00:18.2,1,304,000000304,A,2,M
1,01:41.1,1,305,000000305,A,2,M
1,00:16.1,1,307,000000307,A,3,M
1,00:13.9,1,309,000000309,A,2,M
1,00:34.8,1,311,000000311,A,4,M
1,00:07.7,1,312,000000312,A,2,M
1,00:11.7,1,314,000000314,A,2,M
1,00:16.4,2,315,000000315,A,4,M
1,01:25.5,2,317,000000317,A,2,M
1,00:35.5,1,318,000000318,A,2,M
1,00:30.2,1,319,000000319,A,2,M
1,00:22.5,1,320,000000320,A,2,M
1,00:15.8,1,322,000000322,A,2,M
1,00:31.1,2,323,000000323,A,4,M
1,01:13.4,10,324,000000324,A,2,M
1,00:22.3,2,325,000000325,A,2,M
1,00:26.9,1,326,000000326,A,2,M
1,00:41.1,1,328,000000328,A,2,M
1,00:26.3,1,329,000000329,A,2,M
1,00:31.6,1,330,000000330,A,2,M
1,00:23.3,1,331,000000331,A,4,M
1,00:39.6,1,333,000000333,A,2,M
1,00:10.5,1,335,000000335,A,2,M
1,00:45.5,1,336,000000336,A,2,M
1,00:26.1,1,337,000000337,A,2,M
1,00:58.3,1,338,000000338,A,4,M
1,00:40.4,1,339,000000339,A,3,M
1,01:43.4,1,340,000000340,A,2,M
1,00:32.9,1,343,000000343,A,2,M
1,00:37.1,1,344,000000344,A,4,M
1,00:23.9,1,345,000000345,A,2,M
1,00:40.8,1,346,000000346,A,2,M
1,00:19.5,1,347,000000347,A,2,M
1,00:17.9,1,348,000000348,A,2,M
1,00:25.1,1,349,000000349,A,2,M
1,00:32.5,1,350,000000350,A,4,M
1,00:24.5,1,351,000000351,A,2,M
1,00:11.5,1,352,000000352,A,3,M
1,00:10.1,1,354,000000354,A,2,M
1,00:49.6,2,355,000000355,A,2,M
Question,Answer,All,Low CL,Medium CL,High CL,%,%L,%M,%H
1,1,2,0,2,0,1.1,0.0,1.1,0.0
1,2,139,0,134,5,75.1,0.0,72.4,2.7
1,3,11,0,11,0,5.9,0.0,5.9,0.0
1,4,31,0,31,0,16.8,0.0,16.8,0.0
1,5,1,0,1,0,0.5,0.0,0.5,0.0
1,6,0,0,0,0,0.0,0.0,0.0,0.0
1,7,0,0,0,0,0.0,0.0,0.0,0.0
1,8,0,0,0,0,0.0,0.0,0.0,0.0
1,9,0,0,0,0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0.5,0.0,0.5,0.0
