Session ended on Monday, Sep 29 2003 01:24:52 PM
Question,Time,Attempt,Seat/Name,ID,AB(B=Shared),Answer,CL
1,00:42.9,1,265,000000265,A,3,M
1,00:08.9,1,266,000000266,A,1,M
1,00:18.1,1,267,000000267,A,3,M
1,01:06.4,1,268,000000268,A,3,M
1,01:20.1,1,269,000000269,A,2,M
1,00:22.0,1,271,000000271,A,3,M
1,00:01.3,1,273,000000273,A,1,M
1,00:30.0,1,274,000000274,A,3,M
1,01:01.4,1,275,000000275,A,3,M
1,00:49.4,1,276,000000276,A,1,M
1,00:03.9,1,277,000000277,A,3,M
1,00:28.5,1,279,000000279,A,3,M
1,00:15.7,1,280,000000280,A,3,M
1,00:27.4,1,281,000000281,A,3,M
1,00:19.9,1,283,000000283,A,3,M
1,01:43.9,1,284,000000284,A,3,M
1,00:49.7,1,285,000000285,A,2,M
1,00:20.5,1,286,000000286,A,3,M
1,00:12.3,1,287,000000287,A,3,M
1,00:49.9,1,288,000000288,A,3,M
1,00:54.3,1,290,000000290,A,3,M
1,00:09.6,1,295,000000295,A,3,M
1,00:25.1,1,296,000000296,A,3,M
1,01:19.8,1,297,000000297,A,3,M
1,00:18.8,1,298,000000298,A,2,M
1,00:42.3,1,299,000000299,A,1,M
1,00:21.2,1,300,000000300,A,3,M
1,00:15.0,1,301,000000301,A,3,M
1,00:24.9,1,302,000000302,A,1,M
1,01:00.7,2,303,000000303,A,2,M
1,00:41.5,1,304,000000304,A,2,M
1,00:20.9,1,306,000000306,A,3,M
1,00:22.7,1,307,000000307,A,5,M
1,00:53.2,1,308,000000308,A,3,M
1,01:38.3,1,309,000000309,A,1,M
1,00:26.7,1,311,000000311,A,3,M
1,00:30.4,1,312,000000312,A,2,M
1,00:03.4,1,314,000000314,A,3,M
1,01:16.1,2,315,000000315,A,3,M
1,00:11.9,1,316,000000316,A,3,M
1,01:34.6,1,317,000000317,A,3,M
1,00:44.8,1,318,000000318,A,3,M
1,01:02.6,1,319,000000319,A,3,M
1,00:36.4,1,320,000000320,A,3,M
1,00:14.8,2,322,000000322,A,3,M
1,01:47.3,2,323,000000323,A,1,M
1,01:11.6,2,324,000000324,A,3,M
1,00:06.4,1,325,000000325,A,3,M
1,00:16.1,1,326,000000326,A,1,M
1,00:48.7,1,327,000000327,A,3,M
1,00:51.6,1,328,000000328,A,3,M
1,00:15.5,1,329,000000329,A,1,M
1,01:02.9,1,330,000000330,A,3,M
1,00:23.9,2,331,000000331,A,3,M
1,00:08.0,1,334,000000334,A,1,M
1,00:53.7,1,335,000000335,A,1,M
1,00:16.9,1,337,000000337,A,3,M
1,00:15.3,2,338,000000338,A,3,M
1,01:01.5,1,339,000000339,A,3,M
1,01:21.2,1,340,000000340,A,3,M
1,00:18.7,3,341,000000341,A,1,M
1,00:29.4,6,342,000000342,A,2,M
1,00:21.0,1,343,000000343,A,3,M
1,00:31.0,1,344,000000344,A,3,M
1,00:05.1,1,345,000000345,A,3,M
1,00:14.5,2,346,000000346,A,3,M
1,00:06.1,1,347,000000347,A,3,M
1,00:40.3,2,348,000000348,A,1,M
1,00:09.1,1,349,000000349,A,2,M
1,01:04.8,1,350,000000350,A,2,M
1,01:07.8,1,351,000000351,A,1,M
1,00:05.9,1,352,000000352,A,3,M
1,00:10.9,1,354,000000354,A,3,M
1,00:56.7,1,355,000000355,A,3,M
Question,Answer,All,Low CL,Medium CL,High CL,%,%L,%M,%H
1,1,34,0,32,2,18.0,0.0,16.9,1.1
1,2,16,0,16,0,8.5,0.0,8.5,0.0
1,3,131,0,129,2,69.3,0.0,68.3,1.1
1,4,4,0,4,0,2.1,0.0,2.1,0.0
1,5,4,0,4,0,2.1,0.0,2.1,0.0
1,6,0,0,0,0,0.0,0.0,0.0,0.0
1,7,0,0,0,0,0.0,0.0,0.0,0.0
1,8,0,0,0,0,0.0,0.0,0.0,0.0
1,9,0,0,0,0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0.0,0.0
